TimeOn,TimeOff,StationNr,Alarmcode
2024-04-17 19:21:07,2024-04-17 19:22:09,2304518,15001
2024-04-17 19:21:08,2024-04-17 19:22:09,2304518,14001
2024-04-17 20:25:58,,2304518,50200
2024-04-17 20:25:59,,2304518,115
2024-04-17 22:41:42,,2304511,20
2024-04-17 22:42:18,,2304511,25
2024-04-17 22:43:08,,2304511,20
2024-04-17 22:43:38,,2304511,25
2024-04-17 22:44:08,,2304524,20
2024-04-17 22:44:32,,2304511,20
2024-04-17 22:44:55,,2304511,25
2024-04-17 22:47:16,,2304526,20
2024-04-17 22:47:57,,2304525,20
2024-04-17 22:48:25,,2304523,20
2024-04-17 22:48:58,,2304523,25
2024-04-17 22:49:00,,2304527,20
2024-04-17 22:50:48,,2304528,20
2024-04-17 22:51:04,,2304528,25
2024-04-17 22:54:58,,2304524,25
2024-04-17 22:55:59,,2304526,25
2024-04-17 22:55:51,,2304524,20
2024-04-17 22:56:18,,2304525,25
2024-04-17 22:56:19,,2304524,25
2024-04-17 23:04:30,,2304527,25
2024-04-17 23:05:15,,2304527,20
2024-04-17 23:05:44,,2304527,25
2024-04-17 23:06:32,,2304527,20
2024-04-17 23:06:55,,2304527,25
2024-04-17 23:07:50,,2304527,20
2024-04-17 23:08:10,,2304527,25
2024-04-17 23:09:17,2024-04-17 23:35:31,2304530,1005
2024-04-17 23:10:50,,2304511,20
2024-04-17 23:11:18,,2304512,20
2024-04-17 23:12:39,,2304510,20
2024-04-17 23:12:40,,2304516,20
2024-04-17 23:13:12,,2304522,20
2024-04-17 23:13:20,,2304520,20
2024-04-17 23:17:38,,2304513,20
2024-04-17 23:18:06,,2304521,20
2024-04-17 23:19:38,,2304514,20
2024-04-17 23:21:43,,2304523,20
2024-04-17 23:23:42,,2304519,20
2024-04-17 23:28:20,,2304524,20
2024-04-17 23:28:56,,2304517,20
2024-04-17 23:30:36,,2304525,20
2024-04-17 23:34:14,,2304528,20
2024-04-17 23:36:50,,2304515,20
2024-04-17 23:37:19,,2304528,25
2024-04-17 23:38:03,,2304528,20
2024-04-17 23:38:28,,2304529,20
2024-04-17 23:42:29,,2304528,25
2024-04-17 23:43:06,,2304515,25
2024-04-17 23:43:29,,2304528,20
2024-04-17 23:43:53,,2304515,20
2024-04-17 23:44:00,,2304528,25
2024-04-17 23:44:54,,2304528,20
2024-04-17 23:45:08,,2304515,25
2024-04-17 23:46:01,,2304515,20
2024-04-17 23:47:22,,2304515,25
2024-04-17 23:50:16,,2304519,25
2024-04-17 23:50:54,,2304528,25
2024-04-17 23:50:53,,2304523,25
2024-04-17 23:51:11,,2304519,20
2024-04-17 23:51:48,,2304528,20
2024-04-17 23:51:45,,2304523,20
2024-04-17 23:52:10,,2304519,25
2024-04-17 23:52:45,,2304523,25
2024-04-17 23:53:08,,2304519,20
2024-04-17 23:53:42,,2304523,20
2024-04-17 23:53:44,,2304519,25
2024-04-17 23:54:18,,2304523,25
2024-04-17 23:55:15,,2304523,20
2024-04-17 23:59:15,,2304525,25
2024-04-17 23:59:24,,2304515,20
2024-04-18 00:00:13,,2304525,20
2024-04-18 00:00:47,,2304530,27
2024-04-18 00:03:45,,2304519,20
2024-04-18 00:25:33,,2304526,20
2024-04-18 00:29:09,,2304526,25
2024-04-18 00:29:56,,2304526,20
2024-04-18 00:30:20,,2304527,20
2024-04-18 00:32:18,,2304519,25
2024-04-18 00:32:38,,2304515,25
2024-04-18 00:33:16,,2304519,20
2024-04-18 00:33:27,,2304515,20
2024-04-18 00:38:02,,2304515,25
2024-04-18 00:38:55,,2304515,20
2024-04-18 00:39:45,,2304519,25
2024-04-18 00:40:40,,2304519,20
2024-04-18 00:49:04,,2304514,25
2024-04-18 00:49:39,,2304519,25
2024-04-18 00:49:55,,2304514,20
2024-04-18 00:50:28,,2304514,25
2024-04-18 00:50:33,,2304519,20
2024-04-18 00:51:04,,2304519,25
2024-04-18 00:51:26,,2304514,20
2024-04-18 00:51:44,,2304525,25
2024-04-18 00:51:49,,2304514,25
2024-04-18 01:06:23,,2304524,25
2024-04-18 01:07:15,,2304524,20
2024-04-18 01:17:23,,2304514,20
2024-04-18 01:31:57,,2304527,25
2024-04-18 01:31:57,,2304514,25
2024-04-18 01:32:49,,2304527,20
2024-04-18 01:32:50,,2304514,20
2024-04-18 01:33:41,,2304527,25
2024-04-18 01:33:25,,2304514,25
2024-04-18 01:33:56,,2304526,25
2024-04-18 01:34:34,,2304527,20
2024-04-18 01:34:48,,2304526,20
2024-04-18 01:35:36,,2304524,25
2024-04-18 01:36:31,,2304524,20
2024-04-18 01:36:46,,2304515,25
2024-04-18 01:37:06,,2304524,25
2024-04-18 01:37:38,,2304515,20
2024-04-18 01:38:11,,2304526,25
2024-04-18 01:39:05,,2304526,20
2024-04-18 01:39:46,,2304526,25
2024-04-18 01:40:43,,2304526,20
2024-04-18 01:41:27,,2304526,25
2024-04-18 01:42:05,,2304515,25
2024-04-18 01:43:02,,2304515,20
2024-04-18 01:51:38,,2304517,25
2024-04-18 01:53:12,,2304513,25
2024-04-18 01:57:03,,2304526,20
2024-04-18 01:58:07,,2304513,20
2024-04-18 01:59:35,,2304517,20
2024-04-18 02:15:46,,2304514,20
2024-04-18 02:16:53,,2304514,25
2024-04-18 02:16:57,,2304519,20
2024-04-18 02:17:44,,2304514,20
2024-04-18 02:23:40,,2304514,25
2024-04-18 02:24:39,,2304514,20
2024-04-18 02:26:14,,2304514,25
2024-04-18 02:26:54,,2304514,20
2024-04-18 02:27:57,,2304514,25
2024-04-18 02:28:57,,2304514,20
2024-04-18 02:30:07,,2304514,25
2024-04-18 02:30:54,,2304517,25
2024-04-18 02:31:08,,2304514,20
2024-04-18 02:31:48,,2304517,20
2024-04-18 02:32:25,,2304519,25
2024-04-18 02:32:44,,2304517,25
2024-04-18 02:33:11,,2304514,25
2024-04-18 02:33:18,,2304519,20
2024-04-18 02:33:37,,2304517,20
2024-04-18 02:34:18,,2304517,25
2024-04-18 02:34:17,,2304519,25
2024-04-18 02:35:11,,2304519,20
2024-04-18 02:35:14,,2304517,20
2024-04-18 02:35:43,,2304519,25
2024-04-18 02:36:11,,2304517,25
2024-04-18 02:36:41,,2304519,20
2024-04-18 02:37:02,,2304517,20
2024-04-18 02:37:52,,2304519,25
2024-04-18 02:38:21,,2304517,25
2024-04-18 02:38:54,,2304519,20
2024-04-18 02:39:17,,2304517,20
2024-04-18 02:44:29,,2304525,20
2024-04-18 02:44:39,,2304519,25
2024-04-18 02:45:31,,2304519,20
2024-04-18 02:49:12,,2304525,25
2024-04-18 02:49:10,,2304519,25
2024-04-18 02:50:03,,2304525,20
2024-04-18 02:52:08,,2304514,20
2024-04-18 02:52:27,,2304525,25
2024-04-18 02:52:39,,2304515,25
2024-04-18 02:54:25,,2304514,25
2024-04-18 02:55:08,,2304514,20
2024-04-18 03:00:20,,2304527,25
2024-04-18 03:01:11,,2304527,20
2024-04-18 03:01:45,,2304527,25
2024-04-18 03:04:01,,2304526,25
2024-04-18 03:04:52,,2304526,20
2024-04-18 03:05:34,,2304514,25
2024-04-18 03:05:29,,2304517,25
2024-04-18 03:06:19,,2304517,20
2024-04-18 03:06:33,,2304526,25
2024-04-18 03:06:27,,2304514,20
2024-04-18 03:06:43,,2304517,25
2024-04-18 03:06:52,,2304514,25
2024-04-18 03:07:22,,2304526,20
2024-04-18 03:07:44,,2304514,20
2024-04-18 03:07:54,,2304517,20
2024-04-18 03:08:20,,2304517,25
2024-04-18 03:10:25,,2304514,25
2024-04-18 03:10:33,,2304515,20
2024-04-18 03:10:37,,2304526,25
2024-04-18 03:11:15,,2304514,20
2024-04-18 03:11:37,,2304515,25
2024-04-18 03:12:32,,2304515,20
2024-04-18 03:13:01,,2304515,25
2024-04-18 03:14:46,,2304514,25
2024-04-18 03:15:41,,2304514,20
2024-04-18 03:15:51,,2304528,25
2024-04-18 03:16:11,,2304514,25
2024-04-18 03:16:49,,2304528,20
2024-04-18 03:17:09,,2304514,20
2024-04-18 03:17:34,,2304528,25
2024-04-18 03:17:57,,2304514,25
2024-04-18 03:18:29,,2304528,20
2024-04-18 03:18:55,,2304514,20
2024-04-18 03:19:37,,2304514,25
2024-04-18 03:20:28,,2304514,20
2024-04-18 03:21:36,,2304517,20
2024-04-18 03:22:01,,2304517,25
2024-04-18 03:22:12,,2304528,25
2024-04-18 03:22:58,,2304514,25
2024-04-18 03:23:12,,2304528,20
2024-04-18 03:23:14,,2304517,20
2024-04-18 03:23:45,,2304514,20
2024-04-18 03:24:36,,2304514,25
2024-04-18 03:25:22,,2304514,20
2024-04-18 03:38:56,,2304515,20
2024-04-18 03:40:44,,2304519,20
2024-04-18 03:45:30,,2304524,20
2024-04-18 03:46:07,,2304525,20
2024-04-18 03:46:21,,2304526,20
2024-04-18 03:49:37,,2304526,25
2024-04-18 03:50:32,,2304526,20
2024-04-18 03:53:43,2024-04-18 03:59:09,2304518,1124
2024-04-18 03:53:44,,2304518,115
2024-04-18 03:53:52,,2304526,25
2024-04-18 03:54:43,,2304526,20
2024-04-18 03:57:06,,2304527,20
2024-04-18 03:59:10,,2304518,50200
2024-04-18 03:59:09,,2304518,115
2024-04-18 04:19:40,2024-04-18 12:03:08,2304518,1124
2024-04-18 04:19:40,,2304518,115
2024-04-18 08:12:51,,2304530,27
2024-04-18 08:13:56,2024-04-28 06:46:18,2304530,13329
2024-04-18 08:14:29,2024-04-28 06:46:19,2304530,13314
2024-04-18 11:10:48,,2304511,127
2024-04-18 11:10:48,,2304512,127
2024-04-18 11:12:36,,2304510,127
2024-04-18 11:12:36,,2304516,127
2024-04-18 11:13:12,,2304520,127
2024-04-18 11:13:12,,2304522,127
2024-04-18 11:18:00,,2304521,127
2024-04-18 11:18:51,2024-04-18 11:19:44,2304530,7111
2024-04-18 11:23:13,2024-04-18 17:08:17,2304530,2124
2024-04-18 11:23:13,,2304530,40
2024-04-18 11:23:17,2024-04-18 13:29:12,2304530,73029
2024-04-18 11:23:29,2024-04-18 13:29:09,2304530,50001
2024-04-18 11:38:24,,2304529,127
2024-04-18 11:55:12,,2304523,127
2024-04-18 12:02:28,,2304518,27
2024-04-18 12:02:29,2024-04-18 14:12:46,2304518,1020
2024-04-18 12:02:34,2024-04-18 14:12:47,2304518,1023
2024-04-18 12:02:43,,2304518,27
2024-04-18 12:03:09,,2304518,115
2024-04-18 12:02:30,2024-04-18 14:12:48,2304518,50000
2024-04-18 12:03:17,,2304518,115
2024-04-18 12:03:17,2024-04-18 13:40:50,2304518,1001
2024-04-18 12:37:19,2024-04-18 13:40:43,2304518,6160
2024-04-18 13:28:51,2024-04-18 13:29:01,2304530,1005
2024-04-18 13:28:52,2024-04-28 06:46:38,2304530,13411
2024-04-18 11:23:13,,2304530,9
2024-04-18 13:28:10,,2304530,2
2024-04-18 13:28:11,,2304530,7
2024-04-18 13:28:21,,2304530,18
2024-04-18 13:28:52,,2304530,27
2024-04-18 13:28:53,,2304530,8
2024-04-18 13:29:20,,2304530,67
2024-04-18 13:29:20,,2304530,68
2024-04-18 13:29:20,,2304530,69
2024-04-18 13:29:20,,2304530,61
2024-04-18 13:29:20,,2304530,67
2024-04-18 13:29:20,,2304530,68
2024-04-18 13:29:20,,2304530,69
2024-04-18 13:29:20,,2304530,65
2024-04-18 13:29:22,,2304530,59
2024-04-18 13:29:22,,2304530,60
2024-04-18 13:29:19,2024-04-18 17:08:14,2304530,8114
2024-04-18 13:29:19,2024-04-18 17:08:14,2304530,8108
2024-04-18 13:29:41,2024-04-18 13:34:41,2304530,8110
2024-04-18 13:29:46,,2304530,92
2024-04-18 13:29:46,,2304530,92
2024-04-18 13:29:08,2024-04-19 17:09:52,2304530,50000
2024-04-18 13:35:04,2024-04-18 13:35:40,2304530,7111
2024-04-18 13:40:50,,2304518,115
2024-04-18 13:40:50,2024-04-18 13:43:08,2304518,1015
2024-04-18 13:40:51,,2304518,115
2024-04-18 13:40:52,2024-04-18 13:40:57,2304518,1001
2024-04-18 13:42:17,2024-04-18 13:42:20,2304518,1001
2024-04-18 13:42:50,2024-04-18 13:43:50,2304530,1003
2024-04-18 13:43:05,2024-04-18 13:43:12,2304518,1001
2024-04-18 13:43:13,,2304518,115
2024-04-18 13:43:13,2024-04-18 13:44:21,2304518,1015
2024-04-18 13:43:14,,2304518,115
2024-04-18 13:43:25,,2304530,27
2024-04-18 13:43:32,2024-04-18 13:43:49,2304530,7111
2024-04-18 13:43:50,2024-04-18 14:41:49,2304530,7111
2024-04-18 13:44:17,2024-04-18 13:44:25,2304518,1001
2024-04-18 13:44:25,,2304518,115
2024-04-18 13:44:59,2024-04-18 14:10:50,2304518,1001
2024-04-18 13:44:59,,2304518,115
2024-04-18 13:57:36,,2304513,127
2024-04-18 14:10:51,,2304518,115
2024-04-18 14:12:46,,2304518,27
2024-04-18 14:13:18,,2304518,20
2024-04-18 15:19:07,2024-04-18 15:19:34,2304530,7111
2024-04-18 15:20:29,2024-04-18 15:21:18,2304530,7111
2024-04-18 15:22:48,,2304517,127
2024-04-18 15:22:48,,2304528,127
2024-04-18 15:25:12,,2304514,127
2024-04-18 15:38:24,,2304515,127
2024-04-18 15:40:12,,2304519,127
2024-04-18 15:45:00,,2304524,127
2024-04-18 15:45:36,,2304525,127
2024-04-18 15:54:36,,2304526,127
2024-04-18 15:57:00,,2304527,127
2024-04-18 16:01:21,2024-04-18 17:08:12,2304530,1003
2024-04-18 16:04:00,2024-04-18 16:04:10,2304530,4121
2024-04-18 16:04:20,2024-04-18 16:09:40,2304530,4121
2024-04-18 16:09:50,2024-04-18 16:10:00,2304530,4121
2024-04-18 16:11:40,2024-04-18 16:54:00,2304530,4121
2024-04-18 16:54:10,2024-04-18 17:01:00,2304530,4121
2024-04-18 16:54:10,2024-04-18 17:08:11,2304530,4113
2024-04-18 16:58:44,2024-04-18 17:08:09,2304530,7100
2024-04-18 17:08:16,,2304530,59
2024-04-18 17:08:16,,2304530,60
2024-04-18 17:08:20,,2304530,67
2024-04-18 17:08:20,,2304530,68
2024-04-18 17:08:20,,2304530,69
2024-04-18 17:08:20,,2304530,61
2024-04-18 17:08:22,,2304530,59
2024-04-18 17:08:22,,2304530,60
2024-04-18 17:08:22,2024-04-18 17:09:20,2304530,1003
2024-04-18 17:08:22,2024-04-19 10:32:32,2304530,9111
2024-04-18 17:08:23,2024-04-19 10:32:31,2304530,9101
2024-04-18 17:08:48,2024-04-19 10:32:30,2304530,2200
2024-04-18 17:08:49,2024-04-19 10:32:29,2304530,10200
2024-04-18 17:11:03,2024-04-18 17:32:29,2304530,7111
2024-04-18 17:20:39,2024-04-19 10:32:27,2304530,6102
2024-04-18 17:38:30,2024-04-19 09:47:59,2304530,1003
2024-04-18 18:21:47,2024-04-18 18:21:53,2304530,7111
2024-04-18 18:22:04,2024-04-18 18:23:59,2304530,7111
2024-04-18 18:24:04,2024-04-18 18:27:55,2304530,7111
2024-04-18 19:00:07,,2304530,48
2024-04-18 21:05:04,,2304530,59
2024-04-18 21:05:04,,2304530,60
2024-04-18 21:36:52,,2304524,25
2024-04-18 21:37:46,,2304524,20
2024-04-18 23:10:48,,2304511,127
2024-04-18 23:10:48,,2304512,127
2024-04-18 23:11:39,,2304530,67
2024-04-18 23:11:39,,2304530,68
2024-04-18 23:11:39,,2304530,69
2024-04-18 23:11:39,,2304530,61
2024-04-18 23:11:41,,2304530,59
2024-04-18 23:11:41,,2304530,60
2024-04-18 23:12:36,,2304510,127
2024-04-18 23:12:36,,2304516,127
2024-04-18 23:13:12,,2304520,127
2024-04-18 23:13:12,,2304522,127
2024-04-18 23:18:00,,2304521,127
2024-04-18 23:24:29,,2304530,59
2024-04-18 23:24:29,,2304530,60
2024-04-18 23:31:57,,2304530,67
2024-04-18 23:31:57,,2304530,68
2024-04-18 23:31:57,,2304530,69
2024-04-18 23:31:57,,2304530,61
2024-04-18 23:31:59,,2304530,59
2024-04-18 23:31:59,,2304530,60
2024-04-18 23:38:24,,2304529,127
2024-04-18 23:55:12,,2304523,127
2024-04-19 00:00:52,,2304530,27
2024-04-19 00:49:23,,2304530,59
2024-04-19 00:49:23,,2304530,60
2024-04-19 01:20:57,,2304530,67
2024-04-19 01:20:57,,2304530,68
2024-04-19 01:20:57,,2304530,69
2024-04-19 01:20:57,,2304530,61
2024-04-19 01:20:59,,2304530,59
2024-04-19 01:20:59,,2304530,60
2024-04-19 01:57:36,,2304513,127
2024-04-19 02:13:12,,2304518,127
2024-04-19 03:22:48,,2304517,127
2024-04-19 03:22:48,,2304528,127
2024-04-19 03:25:12,,2304514,127
2024-04-19 03:38:24,,2304515,127
2024-04-19 03:40:12,,2304519,127
2024-04-19 03:45:36,,2304525,127
2024-04-19 03:52:50,2024-04-19 10:32:26,2304530,13325
2024-04-19 03:54:36,,2304526,127
2024-04-19 03:57:00,,2304527,127
2024-04-19 06:00:09,,2304530,48
2024-04-19 09:13:44,2024-04-19 09:13:50,2304530,7111
2024-04-19 09:37:12,,2304524,127
2024-04-19 09:41:57,2024-04-19 09:47:39,2304530,7111
2024-04-19 09:47:02,,2304530,27
2024-04-19 09:53:38,2024-04-19 10:32:25,2304530,1003
2024-04-19 09:56:54,2024-04-19 09:59:11,2304530,7111
2024-04-19 09:59:12,,2304530,59
2024-04-19 09:59:12,,2304530,60
2024-04-19 10:32:27,2024-04-28 09:34:12,2304530,13325
2024-04-19 10:32:31,2024-04-28 09:34:10,2304530,10200
2024-04-19 10:32:32,,2304530,123
2024-04-19 10:32:32,2024-04-19 10:34:12,2304530,9101
2024-04-19 10:32:32,2024-04-28 09:34:08,2304530,13309
2024-04-19 10:32:32,2024-04-19 10:34:09,2304530,9111
2024-04-19 10:32:34,2024-04-19 10:34:08,2304530,1003
2024-04-19 10:32:35,2024-04-28 09:34:07,2304530,2200
2024-04-19 10:34:18,2024-04-19 10:34:48,2304530,1003
2024-04-19 10:34:19,,2304530,123
2024-04-19 10:34:19,2024-04-19 17:09:52,2304530,1023
2024-04-19 10:34:20,,2304530,123
2024-04-19 10:34:20,2024-04-19 17:10:13,2304530,1001
2024-04-19 11:10:48,,2304511,127
2024-04-19 11:10:48,,2304512,127
2024-04-19 11:12:36,,2304516,127
2024-04-19 11:12:36,,2304510,127
2024-04-19 11:13:12,,2304520,127
2024-04-19 11:13:12,,2304522,127
2024-04-19 11:18:00,,2304521,127
2024-04-19 11:38:24,,2304529,127
2024-04-19 11:55:12,,2304523,127
2024-04-19 12:46:17,2024-04-19 14:13:43,2304530,7111
2024-04-19 12:49:14,2024-04-19 12:52:14,2304530,7156
2024-04-19 13:42:02,2024-04-19 13:42:12,2304530,4121
2024-04-19 13:42:22,2024-04-19 13:43:32,2304530,4121
2024-04-19 13:43:52,2024-04-19 14:03:52,2304530,4121
2024-04-19 13:57:36,,2304513,127
2024-04-19 14:04:02,2024-04-19 14:21:32,2304530,4121
2024-04-19 14:13:12,,2304518,127
2024-04-19 14:16:34,2024-04-19 14:20:07,2304530,7111
2024-04-19 14:23:02,2024-04-19 14:27:03,2304530,4121
2024-04-19 14:30:38,2024-04-19 15:52:16,2304530,7111
2024-04-19 14:35:43,2024-04-19 14:35:53,2304530,4121
2024-04-19 14:35:43,2024-04-19 15:52:13,2304530,4113
2024-04-19 14:36:33,2024-04-19 14:36:53,2304530,4121
2024-04-19 15:22:48,,2304517,127
2024-04-19 15:22:48,,2304528,127
2024-04-19 15:25:12,,2304514,127
2024-04-19 15:38:24,,2304515,127
2024-04-19 15:40:12,,2304519,127
2024-04-19 15:45:36,,2304525,127
2024-04-19 15:52:17,2024-04-19 15:56:57,2304530,7111
2024-04-19 15:54:36,,2304526,127
2024-04-19 15:57:00,,2304527,127
2024-04-19 15:57:01,2024-04-19 16:00:53,2304530,7111
2024-04-19 15:58:48,2024-04-19 15:59:30,2304530,2109
2024-04-19 16:14:41,2024-04-19 16:16:53,2304530,7111
2024-04-19 16:39:29,2024-04-19 16:40:37,2304530,7111
2024-04-19 16:50:49,2024-04-19 16:54:42,2304530,7111
2024-04-19 16:51:05,2024-04-19 17:09:17,2304530,1003
2024-04-19 16:53:03,2024-04-19 16:54:23,2304530,4121
2024-04-19 16:54:44,2024-04-19 16:57:12,2304530,7111
2024-04-19 16:55:33,2024-04-19 16:55:43,2304530,4121
2024-04-19 16:58:05,2024-04-19 16:58:24,2304530,7111
2024-04-19 16:58:54,2024-04-19 17:00:39,2304530,7111
2024-04-19 17:09:51,,2304530,27
2024-04-19 17:09:55,,2304530,27
2024-04-19 17:09:56,2024-04-19 17:10:36,2304530,1020
2024-04-19 17:10:04,2024-04-19 17:10:37,2304530,1023
2024-04-19 17:10:14,2024-04-29 06:19:57,2304530,1015
2024-04-19 17:10:35,,2304530,27
2024-04-19 18:28:44,,2304527,25
2024-04-19 18:29:39,,2304527,20
2024-04-19 18:30:18,2024-04-19 18:33:36,2304510,3130
2024-04-19 18:30:19,,2304510,115
2024-04-19 18:30:30,,2304510,25
2024-04-19 18:31:02,,2304510,168
2024-04-19 18:31:29,2024-04-19 18:34:45,2304511,3130
2024-04-19 18:31:30,,2304511,115
2024-04-19 18:31:33,,2304510,173
2024-04-19 18:31:45,,2304511,25
2024-04-19 18:32:13,,2304511,168
2024-04-19 18:32:48,,2304511,173
2024-04-19 18:33:00,,2304510,111
2024-04-19 18:33:12,,2304510,111
2024-04-19 18:33:23,,2304510,111
2024-04-19 18:33:37,,2304510,115
2024-04-19 18:34:09,,2304511,111
2024-04-19 18:34:21,,2304511,111
2024-04-19 18:34:32,,2304511,111
2024-04-19 18:34:46,,2304511,115
2024-04-19 18:35:25,,2304510,20
2024-04-19 18:36:22,,2304511,20
2024-04-19 18:41:04,2024-04-19 18:44:20,2304521,3130
2024-04-19 18:41:04,,2304521,115
2024-04-19 18:41:17,,2304521,25
2024-04-19 18:41:48,,2304521,168
2024-04-19 18:42:22,,2304521,174
2024-04-19 18:43:35,2024-04-19 18:51:49,2304521,3236
2024-04-19 18:43:35,,2304521,190
2024-04-19 18:43:44,,2304521,111
2024-04-19 18:43:55,,2304521,111
2024-04-19 18:44:07,,2304521,111
2024-04-19 18:45:47,,2304527,25
2024-04-19 18:46:42,,2304527,20
2024-04-19 18:51:48,,2304521,50200
2024-04-19 18:51:48,,2304521,50200
2024-04-19 18:51:48,,2304521,50200
2024-04-19 18:51:49,,2304521,50200
2024-04-19 18:51:49,,2304521,50200
2024-04-19 18:51:49,,2304521,115
2024-04-19 18:56:36,,2304521,20
2024-04-19 19:01:46,,2304519,25
2024-04-19 19:02:46,,2304519,20
2024-04-19 19:08:26,,2304519,25
2024-04-19 19:09:18,,2304519,20
2024-04-19 19:09:42,,2304527,25
2024-04-19 19:10:46,,2304527,20
2024-04-19 19:12:40,,2304519,25
2024-04-19 19:13:30,,2304519,20
2024-04-19 19:15:33,,2304519,25
2024-04-19 19:16:19,,2304527,25
2024-04-19 19:16:29,,2304519,20
2024-04-19 19:17:14,,2304527,20
2024-04-19 20:04:46,,2304527,25
2024-04-19 20:05:43,,2304527,20
2024-04-19 20:06:17,,2304527,25
2024-04-19 20:07:08,,2304527,20
2024-04-19 20:09:04,,2304527,25
2024-04-19 20:10:02,,2304527,20
2024-04-19 20:10:37,,2304527,25
2024-04-19 20:12:30,2024-04-19 20:15:46,2304512,3130
2024-04-19 20:12:31,,2304512,115
2024-04-19 20:12:45,,2304512,25
2024-04-19 20:13:10,2024-04-19 20:19:04,2304513,3130
2024-04-19 20:13:11,,2304513,115
2024-04-19 20:13:14,,2304512,168
2024-04-19 20:13:24,,2304513,25
